n,mse,frob,rate1.lb,rate1.ub,rate1.in,rate2.lb,rate2.ub,rate2.in,rate3.lb,rate3.ub,rate3.in,rate4.lb,rate4.ub,rate4.in,rate5.lb,rate5.ub,rate5.in,rate6.lb,rate6.ub,rate6.in,rate7.lb,rate7.ub,rate7.in
63200,0.0032485603410481955,3.393947095825103e-5,0.995323013489793,1.06299605159433,1,1.2425944020345512,1.3146533479643352,1,1.7147788658417917,1.7935733113399912,1,0.7159650395644167,0.7774138507156,1,1.9099709019898754,1.9912984430928533,0,1.4879055645144394,1.5637443915681473,1,0.4865484287798453,0.5416314136755161,1
63300,0.003179738563409602,2.954797156628819e-5,0.9648421866919297,1.03145636835218,1,1.2149565314437212,1.2856281583677742,1,1.7303831000108874,1.8088535250146385,1,0.6902420969026013,0.7508218172760628,1,1.9101124975144352,1.9908677402021726,0,1.4666245497599761,1.5416338039936441,1,0.47363772880530264,0.5284505722862833,1
63400,0.0032089448768519418,3.6368468266800974e-5,0.9142072837414501,0.979752538594377,0,1.2537787071320907,1.3251417567777368,0,1.696641439092606,1.7749869316652043,1,0.7102385930182842,0.7720310302653095,1,1.957080146279661,2.0385377410771452,1,1.4654979742093392,1.5406225172505577,1,0.4985196287227137,0.5542290149274044,1
63500,0.0031961017631787973,1.7446902782310587e-5,0.9496895645310598,1.0161481580716747,1,1.2288782027351868,1.3001872142968782,1,1.706635801336224,1.7849136159111079,1,0.7101482794044641,0.7708926658019636,1,1.9468796613539339,2.0280801663766277,1,1.490705299225938,1.5659073655367024,1,0.47907945287116915,0.534041981050693,1
63600,0.003165313560127181,1.8177026760914762e-5,0.9845486899952,1.0515829621713222,1,1.2045801179116136,1.2754759961966233,1,1.6921830458547749,1.769816617627198,1,0.7202145107553084,0.7813892634911417,1,1.95755487722862,2.038840781642848,1,1.4568667932597263,1.5313369929000478,1,0.45824566246500115,0.5112854927599605,1
63700,0.003188471556214824,2.789093321318115e-5,0.979303066053198,1.046058723250701,1,1.180583914894408,1.2511538372458617,1,1.7518714273847076,1.8306706576324885,0,0.7380787877263819,0.8001733111247133,1,1.9269546257733936,2.0077515071569136,1,1.4509745039799213,1.5252383391230095,1,0.4692820152626327,0.5237013124485929,1
63800,0.0031684609044725495,2.592043573734065e-5,0.9479972735320414,1.0137809194732814,1,1.2523121140187805,1.3238545488333973,0,1.7102652764138728,1.788364237597745,1,0.7320150697645197,0.7932955456997363,1,1.9503345510241705,2.031451956400501,1,1.4459686542446375,1.520690729386043,1,0.4532924229242244,0.506449361782789,1
63900,0.0032084316112176185,2.2320617400323008e-5,0.99274256512967185,1.060306962858792,1,1.229168975202665,1.3003886858776001,1,1.7009736890841458,1.7790499768930272,1,0.7246401534408562,0.7863285145169219,1,1.9480703348598383,2.029475175862041,1,1.4722070693675735,1.5470861993488603,1,0.4831641059279137,0.5374781620260873,1
64000,0.0031874897941021885,2.8704137672202003e-5,0.947678741921892,1.0143357656992786,1,1.2423517510012194,1.3134879810745226,1,1.6985181065432442,1.7762896850697454,1,0.7430927436087814,0.8049094871097559,1,1.994406183656834,2.0762111524483653,1,1.4404764041618907,1.5148366002761293,1,0.4549306151226416,0.5087899379285867,1
64100,0.003135088118883885,3.568277186100673e-5,0.9260549835491129,0.9913994334806419,0,1.1908191899678264,1.260964165538635,1,1.7046331079166486,1.7821511806781267,1,0.6982522749432648,0.758510367687461,1,1.9633598489115631,2.0441506443270963,1,1.4880137427679299,1.5625081705242025,1,0.5063033099545377,0.5612723201431878,0
64200,0.0031636133372419423,2.7493614066625933e-5,0.9452739955830936,1.0111326570551713,1,1.2275411104394456,1.298609699730608,1,1.6670678313429053,1.7442162249981628,0,0.721858467829762,0.7828017885145567,1,1.9579149054807676,2.0388800479919094,1,1.4762352938724874,1.5508423166412653,1,0.49785127604598883,0.5531824663528948,1
64300,0.003106732438209448,3.8899195241608174e-5,0.9329380103352106,0.9984718856462277,0,1.2350165701657683,1.3056499533713426,1,1.7229572390721402,1.8002750556780411,1,0.7109982581107747,0.7712439886539021,1,1.9482884750553948,2.02852500913119,1,1.4566351362672556,1.5305203168392247,1,0.43775317324665014,0.4909821192151809,0
64400,0.0031607930879599495,3.1831854085349354e-5,1.000194031521855,1.06663801361141,0,1.211351940940746,1.28188388087934,1,1.7373135073410175,1.8156652457666498,1,0.7106979227439476,0.7721547447695298,1,1.9373162063705476,2.0182525933862925,1,1.4584016518109557,1.5324141406999967,1,0.44098012138727205,0.49457687264689665,0
64500,0.003138522565331328,2.5952344480441532e-5,1.0091584342236457,1.0759536080367713,0,1.2089421003085705,1.2790825267946755,1,1.714501283040167,1.7920962452595226,1,0.6914876095941609,0.7516847901316277,1,1.9478323734477336,2.0286143533628187,1,1.4704482845162874,1.5447312424227537,1,0.4733967709112698,0.5272112414136779,1
64600,0.003140138319890951,2.520644890294651e-5,0.9428194206318014,1.0082647458372467,1,1.2380874870457008,1.3088365406726288,1,1.752076883754526,1.8304540848708377,0,0.698589642658223,0.7584766449011882,1,1.9580012479306197,2.0385905141244156,1,1.4682815295954803,1.5427195930448498,1,0.4753386606178748,0.5294636060383139,1
64700,0.00311445254944483,2.5909946243354937e-5,0.9789498707986968,1.044863948985189,1,1.2078718478536319,1.2778880276632039,1,1.7309087290575584,1.8086264749831493,1,0.7073392443830917,0.7677525817966899,1,1.9995003145896302,2.080505475142342,1,1.4287520191959255,1.5021342598242917,1,0.458450129064943,0.5115689303470651,1
64800,0.003148879938449314,2.2177967456245484e-5,0.9904813106367572,1.0568954174230916,1,1.2088011941648562,1.2791152200120284,1,1.6914752014639,1.76890659062265,1,0.7471942315468749,0.8085408737649895,1,1.9577171999255238,2.038510351190007,1,1.4473829900540112,1.5214441694774152,1,0.47618842552211943,0.5305134481399676,1
64900,0.003129445531026983,2.052301504669413e-5,0.9770742177018681,1.0435068851198794,1,1.2052330570805334,1.2751478444259705,1,1.7018669978738137,1.7792443653951127,1,0.7182999393483521,0.7793443729499784,1,1.9559876682905404,2.036452706995779,1,1.4989059978123878,1.5734974352549222,1,0.4551075301870917,0.5081531881054763,1
65000,0.00313936452802694,3.592241259541557e-5,1.0138465613289882,1.080556479667583,0,1.174804000513994,1.2445750867207044,0,1.7531032346900397,1.8311910205416404,0,0.704992702646439,0.7654207758549606,1,1.9389671780069644,2.019340094597746,1,1.4809370978373102,1.555178477652984,1,0.48028336843906133,0.5344653616742719,1
65100,0.0031116889312529736,2.865747773047143e-5,0.9552299901608993,1.0207687180458451,1,1.1953658180914684,1.2650404649358136,1,1.7125066688240649,1.7897445068802513,1,0.6958109488217568,0.7560262414888721,1,1.9440801862455959,2.024312309082022,1,1.518620938302593,1.593249231978126,0,0.48270316339416347,0.5368069189064041,1
65200,0.003084887547061675,1.9020078388093153e-5,0.9739762568278818,1.0390268770468782,1,1.2058629821357332,1.276049476753468,1,1.7293349760138745,1.8066970676117646,1,0.7285806976428002,0.7893035134698816,1,1.9407076143162691,2.0207737954275387,1,1.463946080774199,1.5374750006364712,1,0.45315788690711106,0.5054858242682014,1
65300,0.0030773539736548236,1.9199893729018547e-5,0.9578420565813165,1.0233471667430898,1,1.202106634975037,1.2715047842767564,1,1.7027041559268816,1.7793027602625158,1,0.7010230684520397,0.7605772594946266,1,1.9478594511785707,2.027884430389405,1,1.489239366391858,1.563364428454075,1,0.47697782447011194,0.5306813349074146,1
65400,0.0030951196786396925,4.1560173599549946e-5,0.9475357759541642,1.01246644710397,1,1.1743887086772333,1.2438128407036602,0,1.6681694162354288,1.7449413017652697,0,0.7038906277939525,0.7641891792959425,1,2.0294712156849766,2.110297646264896,0,1.4481013843946335,1.5220702864062494,1,0.4952174981760085,0.5493106855013583,1
65500,0.003082098883863458,3.3112913018948976e-5,0.948317343016436,1.0137197509324116,1,1.1685431724108384,1.2378669754800355,0,1.70464923856664,1.7814003915368612,1,0.7108325659122314,0.7709474445170226,1,1.9357030593498714,2.015450351658235,1,1.472922821031885,1.546718012269123,1,0.4997932098037689,0.5542160562478724,1
65600,0.0031383562100340567,2.9904717198517145e-5,0.9663201705702712,1.0320300632260402,1,1.2535713739284513,1.324540152954441,0,1.6948514053581027,1.7721539197500606,1,0.73222586009287,0.7932431102780843,1,1.936508850702758,2.0167989448225687,1,1.4880596346031114,1.5622480425942553,1,0.4893497267561907,0.5437581467656384,1
65700,0.0030478041080888698,2.541829092295921e-5,0.9376830730851976,1.0022954673621434,1,1.188016251884186,1.256930077664111,1,1.7383371785351034,1.8153530955181438,1,0.7266927566834561,0.7867897444471764,1,1.9472411347370153,2.0267330312195115,1,1.446904637210942,1.5198235575293608,1,0.4763801762736252,0.5300528786873783,1
65800,0.003085789338342524,1.4435697847878159e-5,0.9714392891036403,1.037400951410031,1,1.1951142444172707,1.2645621995943208,1,1.7218902866765498,1.7987942243705146,1,0.7367184493362228,0.7972069891458932,1,1.9535596439582208,2.033587637308072,1,1.4580209701361895,1.5315747339478452,1,0.4792222077941727,0.5324507174123855,1
65900,0.0030640296089333645,2.5476686264631376e-5,0.9504688651373379,1.0152110695253858,1,1.2247796003160518,1.2948466583736877,1,1.683622410174516,1.760117650148837,1,0.6964964723442318,0.7561696439883597,1,1.9499653697841743,2.029539195396989,1,1.5021121162279396,1.5759032435193712,0,0.4827752650848129,0.5363381441163159,1
66000,0.0030682881432240626,2.7785602567717984e-5,0.9921068937977862,1.0573940829676216,1,1.2099543190377027,1.2795297977644506,1,1.686489261201354,1.7627723211369613,1,0.7269104363202411,0.7875174018491619,1,1.9880851660219754,2.0679923906144277,1,1.4134024230875177,1.486047885295407,0,0.4831245855540552,0.5374158930510197,1
66100,0.0030626541523777655,2.5213301645777696e-5,0.9396664486619895,1.0044808235795355,1,1.2104111247926375,1.2799699691110502,1,1.739411533642027,1.816604755405479,1,0.7461187389265548,0.8066132833586613,1,1.9345137623661985,2.0136443546322056,1,1.442806139296782,1.5160329825498888,1,0.4719560382138182,0.5254633737873271,1
66200,0.0030707247190053712,2.3615152038040093e-5,0.9563230875940482,1.0211428522723751,1,1.1949429004236367,1.2644899869019648,1,1.6855942218410727,1.761942401625852,1,0.7487577783723296,0.8095196664150286,1,1.9702438573736305,2.0500880367897314,1,1.4660663882156069,1.53959177152651,1,0.4883460343525403,0.5421176899728568,1
66300,0.00304775347574125,1.9322817077256815e-5,0.9441194506572345,1.0087076325125484,1,1.2162342712499958,1.2854782270377303,1,1.7119213928868497,1.7883586650923056,1,0.7248214545624575,0.7848750236594694,1,2.002716185061047,2.0828358415330257,0,1.4553399172008554,1.5281646945845886,1,0.47653917054174133,0.52988018588421,1
66400,0.0030729090343838182,2.4598612266439135e-5,0.9819221438657826,1.047582454502207,1,1.2508556937798594,1.321073777959719,0,1.6831832399704072,1.7593191218822808,1,0.7240285264003744,0.7841936960064592,1,1.9591003754926135,2.0389128224426853,1,1.4858773026654681,1.5594962192579436,1,0.4732347805729962,0.5262197618095122,1
66500,0.0030343155528172656,1.686562188438987e-5,0.9547273970095702,1.0193478179173583,1,1.1942426973557931,1.2630722544490487,1,1.705454514167893,1.7816907771566044,1,0.743829797948343,0.8042906370017338,1,1.9605388175726977,2.039954517032664,1,1.4668838802806048,1.5400065943684982,1,0.4765319933815791,0.5294783634985728,1
66600,0.003043914944663974,1.9999327038112963e-5,0.9307766207011936,0.9949326690375608,0,1.2086350054243074,1.2782512849257675,1,1.7258769805039773,1.8023998983795344,1,0.731606566108446,0.7914813657201284,1,1.972270779344874,2.0516598728488766,1,1.4704483333483604,1.5436738922450146,1,0.47692913973758544,0.530538770139487,1
66700,0.003006159204017387,2.0887382770802442e-5,0.9794004694321342,1.044128658354842,1,1.2128459614211933,1.281358071279482,1,1.732179131427063,1.8085313282592428,1,0.6940503832729427,0.7535886363337602,1,1.944019805576289,2.0229194432955877,1,1.4560729682572409,1.5288097097136393,1,0.4649756722695636,0.5175045391769912,1
66800,0.003006698702360494,3.199113655484477e-5,0.9925334570517358,1.0578426802448868,1,1.1766605806699817,1.2445364678359374,0,1.6970203237464716,1.773097055075488,1,0.6953703717000398,0.7539651850546681,1,1.9245569247891776,2.0035697383068887,1,1.4833789576586858,1.5567315519798233,1,0.48859191372550087,0.5417138139398099,1
66900,0.0030119334295721865,2.185213236264525e-5,0.991626472563616,1.0564627972169036,1,1.1764154453782143,1.2446777585791358,0,1.7241423741526567,1.8003281390380994,1,0.7108692507992418,0.7701545897601358,1,1.9568074594497087,2.036181186114534,1,1.4610749939762384,1.534099310825509,1,0.4695840968581513,0.5223137201951366,1
67000,0.0030426549840178005,2.7440411441709043e-5,0.9761332142526895,1.0417916139940069,1,1.231543639678494,1.3011249071438362,1,1.704660346296491,1.7808141453711275,1,0.717180946560199,0.7769350702489093,1,1.9848951667008938,2.0645009740796816,1,1.4587796956997252,1.5317175679084043,1,0.4388798278832235,0.491306812152609,0
67100,0.0030381914688305386,2.060582090281696e-5,0.9837084305453987,1.0486798803841182,1,1.2389373414763714,1.3085119476532767,1,1.6870208989891058,1.7629959812360538,1,0.717938215342492,0.778004352414168,1,1.986142112577121,2.0654685529623533,1,1.4741344127108802,1.547161792661764,1,0.4648816029004611,0.517910696165279,1
67200,0.003029595257739045,3.160991283867386e-5,1.0036454086605915,1.0689740363874238,0,1.2366893764409064,1.306271009675261,1,1.7259503997284462,1.8023164687661308,1,0.73854103976677,0.798867456835723,1,1.904017900401708,1.9826877189603676,0,1.4572241746154126,1.5295612606303635,1,0.4570412037797443,0.5098117043124631,1
67300,0.0030057055721244975,3.575025728125319e-5,0.9480254782606418,1.0123150968568289,1,1.276190805170442,1.3462399156218634,0,1.7389820873358681,1.815168930389725,1,0.7114124861830107,0.7705278782973339,1,1.9152583242938057,1.9938416492049562,0,1.4684395204265133,1.5410521196394635,1,0.4525439189670125,0.5049007910109409,1
67400,0.003004778170068322,1.9700173401038013e-5,0.99107359016009,1.056443941000748,1,1.2289541870985488,1.2980123400662509,1,1.7157660722795944,1.7919743974704303,1,0.6928500192008962,0.7514448429541933,1,1.954811822850525,2.033703312729574,1,1.4617981479836513,1.5344663103211473,1,0.4674059047180421,0.5196584566546745,1
67500,0.0030172580586458543,2.2925695528633418e-5,0.9690019009109619,1.0336192916350913,1,1.214665855383499,1.2833734607234712,1,1.735341804852386,1.8115788173335883,1,0.7125867234074225,0.7718728105236855,1,1.9852769966820718,2.064537233731148,1,1.4984086428196668,1.5718223268610219,1,0.4613163003312488,0.5138374633494052,1
67600,0.002999872278091256,2.8631048462117478e-5,1.0079586135824838,1.0734750304137637,0,1.1784398225396346,1.2465761020562671,0,1.7349224734980546,1.8110299832190875,1,0.7285361118062896,0.7883768904632322,1,1.966736603872701,2.045679255952594,1,1.4313164446589723,1.5034171134538246,1,0.4670976749385864,0.519313239432244,1
67700,0.0029793544576821383,2.197050987849644e-5,0.9646585186737668,1.0289575704237552,1,1.201410866108102,1.2696662011205608,1,1.7022840273594475,1.777848025669203,1,0.7441197806883798,0.8036022112485223,1,1.9220631314597802,2.00014736301114,1,1.4834618339337213,1.5562668575333238,1,0.4830429696762353,0.5359970717253966,1
67800,0.002960518421776829,3.007848724402574e-5,0.9817026733551455,1.0461306922827116,1,1.2070016569497746,1.2753468270093924,1,1.7143912557868193,1.789742549704922,1,0.7417695255473262,0.8014549160809783,1,1.9461422565467705,2.0242644363684805,1,1.452926841541349,1.52494821060242,1,0.4373206386223679,0.48915592712206024,0
67900,0.002970575347028165,3.884278526713468e-5,0.9447409377533308,1.0090046712561307,1,1.1972623757280105,1.2657244176629112,1,1.7309111320922401,1.80665777214447,1,0.6634567275817798,0.7214325834435946,0,1.968566513996365,2.0469872384979744,1,1.4916260976667084,1.5640390757958629,1,0.47787633206862873,0.5311586118207128,1
68000,0.0030178568243263725,1.9976890778549423e-5,1.0035509135288656,1.069191506913108,0,1.1991353903582245,1.2679234448893606,1,1.71889006568024,1.7948505684430285,1,0.7228859370477633,0.7825452456609369,1,1.951032838837804,2.029824342533035,1,1.4741969574062563,1.5469060792856022,1,0.4637992392126671,0.5166702011539904,1
68100,0.002998528430747717,1.83397487926709e-5,0.9758257968457021,1.0404278946125438,1,1.2272244141629491,1.295792253148073,1,1.697264679158908,1.7729740207375702,1,0.7368251289827799,0.7964442268841012,1,1.9469302292500617,2.025837942107198,1,1.4634057307954773,1.5360053920909627,1,0.48868596600133507,0.5415266424404389,1
68200,0.0029549994881384006,1.895606229659227e-5,0.9468639194791069,1.0103385247239114,1,1.2037090331826763,1.271669369447635,1,1.6874726927818609,1.7625882332228207,1,0.734470891961343,0.7938834843604894,1,1.9474958483155356,2.025822128228065,1,1.4787426993472983,1.5509922216251315,1,0.47787934642999186,0.530838624428157,1
68300,0.0029880151175534575,1.855551861439842e-5,0.9620374647967395,1.026268104279118,1,1.2474906863926896,1.316795027881357,1,1.7059795706562815,1.7815826846121392,1,0.7035136642863913,0.7624069120918127,1,1.979441732374135,2.05843544125892,1,1.4754683861830955,1.547756246323707,1,0.4702876535884757,0.52280780140501,1
68400,0.002986054205455615,2.344942905922586e-5,0.9620403171334267,1.0262843598709113,1,1.2173276329084501,1.2861429383388021,1,1.6730798405112837,1.7483447449506886,0,0.7403339746834154,0.7997701149924765,1,1.9977363341994159,2.0768557012904094,1,1.465134002267633,1.5372927671058056,1,0.48269570115778715,0.5355022551154959,1
